video_id,segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
LectureMath_00000_000_001,208,24311,24635,811177.84,822022.02,811.178,822.022,10.844,write,22,0.873,0,get one thing cleared up right away. Suppose we are given this equation or system of equation I say something like this.
LectureMath_00000_000_001,209,24636,24647,822022.02,822422.42,822.022,822.422,0.400,explain,0,,1,[silence]
LectureMath_00000_000_001,210,24648,24816,822422.42,828061.39,822.422,828.061,5.639,out,15,0.944,0,"Now, x and y are variables out here. whether I say x minus 2 y"
LectureMath_00000_000_001,211,24817,24857,828061.39,829429.43,828.061,829.429,1.368,explain,4,0.936,0,equal to 3 or
LectureMath_00000_000_001,212,24858,25110,829429.43,837871.20,829.429,837.871,8.442,write,24,0.922,0,suppose I write a minus 2 v is equal to 3 and 2 a plus 3 v is equal to 7. If you look
LectureMath_00000_000_001,213,25111,25135,837871.20,838705.37,837.871,838.705,0.834,explain,4,0.941,0,at these two systems
LectureMath_00000_000_001,214,25136,25252,838705.37,842609.28,838.705,842.609,3.904,out,11,0.894,0,of equation they are identical except for the fact that in
LectureMath_00000_000_001,215,25253,25359,842609.28,846179.51,842.609,846.180,3.570,explain,17,0.894,0,one case I have used x and y as variables in another case a and b are
LectureMath_00000_000_001,216,25360,25419,846179.51,848181.51,846.180,848.182,2.002,out,5,0.664,0,my variables but nonetheless whatever
LectureMath_00000_000_001,217,25420,25570,848181.51,853219.89,848.182,853.220,5.038,explain,20,0.771,0,the solution out here whatever we call x equal to same we will hold here for a is equal to.
LectureMath_00000_000_001,218,25571,25644,853219.89,855689.02,853.220,855.689,2.469,out,7,0.901,0,"So, part of the matter is it"
LectureMath_00000_000_001,219,25645,25851,855689.02,862595.93,855.689,862.596,6.907,explain,22,0.921,0,"does not matter what variables are used the things which are really playing the role are these numbers 2, 3, 7 these"
LectureMath_00000_000_001,220,25852,25884,862595.93,863697.03,862.596,863.697,1.101,out,1,0.992,0,coefficients.
LectureMath_00000_000_001,221,25885,25998,863697.03,867500.83,863.697,867.501,3.804,explain,9,0.981,0,"So, what we do is instead of worrying about"
LectureMath_00000_000_001,222,25999,26256,867500.83,876109.44,867.501,876.109,8.609,write,20,0.934,0,"this we will put this information in a matrix. So, we will say something like 1 minus 2 2 3."
LectureMath_00000_000_001,223,26257,26405,876109.44,881081.08,876.109,881.081,4.972,explain,14,0.886,0,"So, I have isolated the coefficients of all the variables and then I also"
LectureMath_00000_000_001,224,26406,26582,881081.08,886986.99,881.081,886.987,5.906,write,15,0.862,0,"incorporate the right hand side 3, 7 and then we just put a vertical bar"
LectureMath_00000_000_001,225,26583,26597,886986.99,887487.49,886.987,887.487,0.501,explain,1,0.997,0,here.
LectureMath_00000_000_001,226,26598,26670,887487.49,889923.26,887.487,889.923,2.436,out,5,0.939,0,"So, that it represents that"
LectureMath_00000_000_001,227,26671,26736,889923.26,892125.46,889.923,892.125,2.202,explain,7,0.893,0,the column of the right hand side
LectureMath_00000_000_001,228,26737,26916,892125.46,898131.46,892.125,898.131,6.006,out,9,0.969,0,represents the right right hand side of the equation.
LectureMath_00000_000_001,229,26917,26957,898131.46,899499.50,898.131,899.499,1.368,explain,6,0.993,0,This is what we call as
LectureMath_00000_000_001,230,26958,27208,899499.50,907874.54,899.499,907.875,8.375,write,3,0.882,0,an augmented matrix.
LectureMath_00000_000_001,231,27209,27232,907874.54,908675.34,907.875,908.675,0.801,explain,3,0.997,0,"So, we can"
LectureMath_00000_000_001,232,27233,27286,908675.34,910477.14,908.675,910.477,1.802,out,4,0.992,0,think of augmented matrix
LectureMath_00000_000_001,233,27287,27314,910477.14,911411.41,910.477,911.411,0.934,explain,3,0.978,0,consisting of two
LectureMath_00000_000_001,234,27315,27922,911411.41,931698.37,911.411,931.698,20.287,write,19,0.885,0,things. This is what the coefficients are and this is what we call as the right hand side vector.
LectureMath_00000_000_001,235,27923,27948,931698.37,932565.90,931.698,932.566,0.868,explain,2,0.709,0,"So, once"
LectureMath_00000_000_001,236,27949,28077,932565.90,936870.20,932.566,936.870,4.304,out,10,0.912,0,we have this let us give these guys some names.
LectureMath_00000_000_001,237,28078,28116,936870.20,938171.50,936.870,938.172,1.301,explain,5,0.821,0,"So, anytime I see augmented"
LectureMath_00000_000_001,238,28117,28190,938171.50,940640.64,938.172,940.641,2.469,write,3,0.839,0,matrix the left
LectureMath_00000_000_001,239,28191,28196,940640.64,940840.84,940.641,940.841,0.200,explain,0,,1,[silence]
LectureMath_00000_000_001,240,28197,28248,940840.84,942575.91,940.841,942.576,1.735,out,7,0.868,0,part of it is a matrix a
LectureMath_00000_000_001,241,28249,28275,942575.91,943476.81,942.576,943.477,0.901,explain,4,0.86,0,which I will call
LectureMath_00000_000_001,242,28276,28345,943476.81,945812.48,943.477,945.812,2.336,write,7,0.922,0,the coefficient matrix and the right hand
LectureMath_00000_000_001,243,28346,28353,945812.48,946079.41,945.812,946.079,0.267,explain,1,0.996,0,side
LectureMath_00000_000_001,244,28354,28443,946079.41,949082.42,946.079,949.082,3.003,out,8,0.892,0,is the vector b which we will call
LectureMath_00000_000_001,245,28444,28464,949082.42,949783.12,949.082,949.783,0.701,explain,2,0.922,0,as our
LectureMath_00000_000_001,246,28465,28478,949783.12,950250.25,949.783,950.250,0.467,write,3,0.981,0,right hand side
LectureMath_00000_000_001,247,28479,28488,950250.25,950583.92,950.250,950.584,0.334,explain,1,0.992,0,vector
LectureMath_00000_000_001,248,28489,28677,950583.92,956890.22,950.584,956.890,6.306,out,16,0.81,0,"or sometimes we call it as a constant vector. So, any augmented any system of equation"
LectureMath_00000_000_001,249,28678,28853,956890.22,962762.76,956.890,962.763,5.873,explain,19,0.923,0,can be written in terms of its augmented matrix and given any augmented matrix we can convert it back
LectureMath_00000_000_001,250,28854,29008,962762.76,967934.60,962.763,967.935,5.172,out,21,0.956,0,"to a system of equations. So, this is just a notation we are going to use for some time and then"
LectureMath_00000_000_001,251,29009,29038,967934.60,968935.60,967.935,968.936,1.001,explain,3,0.989,0,we will see
LectureMath_00000_000_001,252,29039,29088,968935.60,970603.94,968.936,970.604,1.668,out,5,0.974,0,how things work out for
LectureMath_00000_000_001,253,29089,29139,970603.94,972305.64,970.604,972.306,1.702,explain,1,0.999,0,us.
LectureMath_00000_000_001,254,29140,29281,972305.64,977043.71,972.306,977.044,4.738,write,5,0.869,0,Still the problem is we
LectureMath_00000_000_001,255,29282,29309,977043.71,977977.98,977.044,977.978,0.934,explain,3,0.862,0,have not seen
LectureMath_00000_000_001,256,29310,29688,977977.98,990623.96,977.978,990.624,12.646,out,20,0.894,0,"a way to solve the equation, but before we venture into solving the equation let us explore something slightly different"
LectureMath_00000_000_001,257,29689,29821,990623.96,995061.73,990.624,995.062,4.438,explain,9,0.917,0,which we will eventually tie up with this idea.
LectureMath_00000_000_001,258,29822,30323,995061.73,1011811.81,995.062,1011.812,16.750,write,13,0.914,0,"So, let me call something about a row picture and a column picture."
LectureMath_00000_000_001,259,30324,30481,1011811.81,1017083.75,1011.812,1017.084,5.272,explain,24,0.849,0,"These things are we do not have to be important later on in the course may be not right now, but at least we"
LectureMath_00000_000_001,260,30482,30608,1017083.75,1021321.32,1017.084,1021.321,4.238,out,13,0.935,0,should start thinking in these terms and it will be beneficial for us.
LectureMath_00000_000_001,261,30609,30688,1021321.32,1023990.66,1021.321,1023.991,2.669,explain,8,0.8,0,"So, for example, given the system of equation"
LectureMath_00000_000_001,262,30689,30962,1023990.66,1033133.13,1023.991,1033.133,9.142,write,17,0.917,0,x minus 2 y equal to 3 and 2 x plus 3 y is equal to 7.
LectureMath_00000_000_001,263,30963,31027,1033133.13,1035301.97,1033.133,1035.302,2.169,explain,0,,1,[silence]
LectureMath_00000_000_001,264,31028,31073,1035301.97,1036836.84,1035.302,1036.837,1.535,out,4,0.846,0,If I look it
LectureMath_00000_000_001,265,31074,31145,1036836.84,1039239.24,1036.837,1039.239,2.402,explain,5,0.974,0,from the perspective of rows
LectureMath_00000_000_001,266,31146,31210,1039239.24,1041408.07,1039.239,1041.408,2.169,write,5,0.715,0,this is one row this
LectureMath_00000_000_001,267,31211,31283,1041408.07,1043843.84,1041.408,1043.844,2.436,explain,10,0.969,0,is another row. If I look it from this perspective
LectureMath_00000_000_001,268,31284,31358,1043843.84,1046346.35,1043.844,1046.346,2.503,out,5,0.87,0,solving the system of equation
LectureMath_00000_000_001,269,31359,31433,1046346.35,1048848.85,1046.346,1048.849,2.503,explain,4,0.929,0,means I am trying
LectureMath_00000_000_001,270,31434,32094,1048848.85,1070904.24,1048.849,1070.904,22.055,write,24,0.805,0,to find the intersection of two lines this is what would be the row picture for this system of equation. One may say well
LectureMath_00000_000_001,271,32095,32156,1070904.24,1072972.97,1070.904,1072.973,2.069,explain,5,0.934,0,what is new in that
LectureMath_00000_000_001,272,32157,32234,1072972.97,1075575.58,1072.973,1075.576,2.603,out,15,0.843,0,suddenly there is nothing new in this it is just the way of looking at
LectureMath_00000_000_001,273,32235,32381,1075575.58,1080480.48,1075.576,1080.480,4.905,explain,10,0.963,0,"thing, but we can also think of this in a"
LectureMath_00000_000_001,274,32382,32409,1080480.48,1081414.75,1080.480,1081.415,0.934,write,2,0.996,0,different way.
LectureMath_00000_000_001,275,32410,32547,1081414.75,1086019.35,1081.415,1086.019,4.605,explain,11,0.945,0,"For example, if we concentrate on this system of equation and"
LectureMath_00000_000_001,276,32548,32724,1086019.35,1091925.26,1086.019,1091.925,5.906,write,14,0.899,0,think in terms of vectors I can write this system as x times 1
LectureMath_00000_000_001,277,32725,32807,1091925.26,1094694.69,1091.925,1094.695,2.769,explain,6,0.838,0,2 look at this column representing
LectureMath_00000_000_001,278,32808,32940,1094694.69,1099132.47,1094.695,1099.132,4.438,write,6,0.833,0,"y, y times minus 2 3"
LectureMath_00000_000_001,279,32941,33000,1099132.47,1101134.47,1099.132,1101.134,2.002,explain,6,0.914,0,and on the right hand side
LectureMath_00000_000_001,280,33001,33087,1101134.47,1104037.37,1101.134,1104.037,2.903,write,4,0.845,0,we have 3 7.
LectureMath_00000_000_001,281,33088,33153,1104037.37,1106239.57,1104.037,1106.240,2.202,explain,8,0.986,0,"Now, can we say that this is the"
LectureMath_00000_000_001,282,33154,33223,1106239.57,1108575.24,1106.240,1108.575,2.336,out,4,0.998,0,"same system of equations,"
LectureMath_00000_000_001,283,33224,33745,1108575.24,1125992.66,1108.575,1125.993,17.417,explain,47,0.916,0,"but we are now viewing it in a slightly different manner which I like to call as a column picture. What this is asking us is it possible for me to represent this vector this column vector as a linear combination of these two vectors. So, the"
LectureMath_00000_000_001,284,33746,34610,1125992.66,1154854.85,1125.993,1154.855,28.862,write,22,0.91,0,column picture for this is can the vector 3 7 be written as a linear combination 1 2 and minus 2 3.
LectureMath_00000_000_001,285,34611,34639,1154854.85,1155822.49,1154.855,1155.822,0.968,explain,0,,1,[silence]
LectureMath_00000_000_001,286,34640,34665,1155822.49,1156690.02,1155.822,1156.690,0.868,out,0,,1,[silence]
LectureMath_00000_000_001,287,34666,34682,1156690.02,1157257.26,1156.690,1157.257,0.567,explain,0,,1,[silence]
LectureMath_00000_000_001,288,34683,34699,1157257.26,1157824.49,1157.257,1157.824,0.567,write,0,,1,[silence]
LectureMath_00000_000_001,289,34700,34714,1157824.49,1158324.99,1157.824,1158.325,0.501,explain,0,,1,[silence]
LectureMath_00000_000_001,290,34715,34920,1158324.99,1165198.53,1158.325,1165.199,6.874,out,18,0.875,0,"Now, one may wonder what is the use of looking in terms of a column picture and as"
LectureMath_00000_000_001,291,34921,35018,1165198.53,1168468.47,1165.199,1168.468,3.270,explain,10,0.88,0,I mentioned earlier right now we may not see a
LectureMath_00000_000_001,292,35019,35318,1168468.47,1178478.48,1168.468,1178.478,10.010,out,22,0.909,0,"big use, but we are just trying to get used to a language of linear combination which we manage to us. One"
LectureMath_00000_000_001,293,35319,35563,1178478.48,1186653.32,1178.478,1186.653,8.175,explain,28,0.895,0,thing I should point out here is this picture was in R 2 and here also we are dealing in R 2 because we have two dimensional vectors
LectureMath_00000_000_001,294,35564,35585,1186653.32,1187387.39,1186.653,1187.387,0.734,out,1,0.319,0,and
LectureMath_00000_000_001,295,35586,35733,1187387.39,1192325.66,1187.387,1192.326,4.938,explain,17,0.916,0,they are asking can this two dimensional vector be written as a combination of two other vectors
LectureMath_00000_000_001,296,35734,35838,1192325.66,1195829.16,1192.326,1195.829,3.504,out,9,0.949,0,"in two dimensions. However, the row picture and column"
LectureMath_00000_000_001,297,35839,35977,1195829.16,1200467.13,1195.829,1200.467,4.638,explain,10,0.975,0,"picture may not be from the same dimension. For example,"
LectureMath_00000_000_001,298,35978,36400,1200467.13,1214581.25,1200.467,1214.581,14.114,write,32,0.803,0,it may happen and suppose we are given these equations say x minus y plus z is equal to 21 3 x plus y minus 3 z is 0 suppose I have
LectureMath_00000_000_001,299,36401,36513,1214581.25,1218351.69,1214.581,1218.352,3.770,explain,8,0.952,0,been given this system of equations from the
LectureMath_00000_000_001,300,36514,37191,1218351.69,1240974.31,1218.352,1240.974,22.623,write,31,0.957,0,if I want the row picture of it row picture is basically looking at the system as rows. we are talking about intersection of two planes these two planes live inside
LectureMath_00000_000_001,301,37192,37235,1240974.31,1242442.44,1240.974,1242.442,1.468,explain,2,0.822,0,R 3
LectureMath_00000_000_001,302,37236,37321,1242442.44,1245311.98,1242.442,1245.312,2.870,out,8,0.92,0,"whereas, if I want the column picture of"
LectureMath_00000_000_001,303,37322,37398,1245311.98,1247881.21,1245.312,1247.881,2.569,explain,3,0.671,0,this something different
LectureMath_00000_000_001,304,37399,38199,1247881.21,1274607.94,1247.881,1274.608,26.727,write,29,0.904,0,happens. The column picture of this would be x times the vector 1 3 y times the vector minus 1 1 and z times the vector 1 minus 3
LectureMath_00000_000_001,305,38200,38229,1274607.94,1275608.94,1274.608,1275.609,1.001,explain,4,0.868,0,is equal to 21
LectureMath_00000_000_001,306,38230,38334,1275608.94,1279112.45,1275.609,1279.112,3.504,out,8,0.882,0,0. If you look at the column picture
LectureMath_00000_000_001,307,38335,38437,1279112.45,1282549.22,1279.112,1282.549,3.437,explain,6,0.889,0,it is asking can this vector
LectureMath_00000_000_001,308,38438,38488,1282549.22,1284250.92,1282.549,1284.251,1.702,write,5,0.912,0,can this right hand side
LectureMath_00000_000_001,309,38489,38500,1284250.92,1284651.32,1284.251,1284.651,0.400,explain,1,0.997,0,vector
LectureMath_00000_000_001,310,38501,38522,1284651.32,1285385.39,1284.651,1285.385,0.734,out,2,0.985,0,be written
LectureMath_00000_000_001,311,38523,38681,1285385.39,1290690.69,1285.385,1290.691,5.305,explain,11,0.839,0,"as a linear combination of these three vectors, but all these"
